Current Byte,Max Value,Result,Mean Absolute Error,SD for Byte,SD for Residual
54.0,913.36,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,913.36,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,886.28,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,830.28,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,830.28,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,827.0,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,823.72,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,823.72,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,820.44,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,817.16,1,34174.83539999999,29420.392441381922,29309.6815949642
409.0,817.16,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,832.36,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,776.36,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,790.04,1,34174.83539999999,29420.392441381922,29309.6815949642
1265.0,733.56,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,698.8,1,34174.83539999999,29420.392441381922,29309.6815949642
92.0,698.8,1,34174.83539999999,29420.392441381922,29309.6815949642
100.0,697.76,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,695.92,1,34174.83539999999,29420.392441381922,29309.6815949642
69.0,695.92,1,34174.83539999999,29420.392441381922,29309.6815949642
89.0,695.8,1,34174.83539999999,29420.392441381922,29309.6815949642
69.0,694.4,1,34174.83539999999,29420.392441381922,29309.6815949642
89.0,710.84,1,34174.83539999999,29420.392441381922,29309.6815949642
100.0,709.92,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,708.56,1,34174.83539999999,29420.392441381922,29309.6815949642
74.0,708.56,1,34174.83539999999,29420.392441381922,29309.6815949642
90.0,708.24,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,721.92,1,34174.83539999999,29420.392441381922,29309.6815949642
352.0,3613.6,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,3658.16,1,34174.83539999999,29420.392441381922,29309.6815949642
362.0,3657.68,1,34174.83539999999,29420.392441381922,29309.6815949642
205.0,3701.84,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,3695.8,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,3751.8,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,3751.8,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,3807.8,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,3807.32,1,34174.83539999999,29420.392441381922,29309.6815949642
228.0,3863.8,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,23735.96,1,34174.83539999999,29420.392441381922,29309.6815949642
228.0,23741.84,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,23788.08,1,34174.83539999999,29420.392441381922,29309.6815949642
189.0,23787.6,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,23788.56,1,34174.83539999999,29420.392441381922,29309.6815949642
384.0,23841.76,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,23828.56,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,23781.72,0,34174.83539999999,29420.392441381922,29309.6815949642
54.0,23781.72,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,23788.08,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,46973.72,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,46920.52,0,34174.83539999999,29420.392441381922,29309.6815949642
54.0,46920.52,1,34174.83539999999,29420.392441381922,29309.6815949642
789.0,46973.72,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,46944.32,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,46987.6,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,47004.0,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,47004.0,0,34174.83539999999,29420.392441381922,29309.6815949642
54.0,47004.0,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,47004.0,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,77935.36,0,34174.83539999999,29420.392441381922,29309.6815949642
54.0,77935.36,1,34174.83539999999,29420.392441381922,29309.6815949642
789.0,77935.84,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,77959.64,1,34174.83539999999,29420.392441381922,29309.6815949642
396.0,77959.64,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,77999.16,1,34174.83539999999,29420.392441381922,29309.6815949642
396.0,77999.64,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,78039.16,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,78039.64,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,78063.8,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,115813.84,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,115867.04,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,115866.56,1,34174.83539999999,29420.392441381922,29309.6815949642
480.0,115919.76,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,115955.92,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,115955.44,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,115956.76,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,116009.96,1,34174.83539999999,29420.392441381922,29309.6815949642
432.0,116009.48,1,34174.83539999999,29420.392441381922,29309.6815949642
72358.0,116000.72,0,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,149149.56,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,149146.28,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,149152.64,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,149096.16,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,149149.36,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,149099.24,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,149099.24,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,149095.96,1,34174.83539999999,29420.392441381922,29309.6815949642
1466.0,149102.32,1,34174.83539999999,29420.392441381922,29309.6815949642
497032.0,149045.84,0,34174.83539999999,29420.392441381922,29309.6815949642
213.0,136727.44,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,136774.28,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,136774.28,1,34174.83539999999,29420.392441381922,29309.6815949642
213.0,136774.28,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,136821.12,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,136821.12,1,34174.83539999999,29420.392441381922,29309.6815949642
213.0,136821.12,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,136867.96,1,34174.83539999999,29420.392441381922,29309.6815949642
213.0,136867.96,1,34174.83539999999,29420.392441381922,29309.6815949642
579707.0,136861.6,0,34174.83539999999,29420.392441381922,29309.6815949642
54.0,117612.96,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,117666.16,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,117666.16,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,117612.96,1,34174.83539999999,29420.392441381922,29309.6815949642
1148.0,117666.16,1,34174.83539999999,29420.392441381922,29309.6815949642
464.0,117675.6,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,117659.2,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,117659.2,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,117659.2,1,34174.83539999999,29420.392441381922,29309.6815949642
774668.0,117659.2,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,90948.88,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,90948.88,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,91001.6,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,90948.4,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,91001.12,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,91001.12,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,91000.64,1,34174.83539999999,29420.392441381922,29309.6815949642
66.0,91000.64,1,34174.83539999999,29420.392441381922,29309.6815949642
670.0,91053.36,1,34174.83539999999,29420.392441381922,29309.6815949642
943805.0,91028.72,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,74415.4,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,74415.4,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,74468.6,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,74415.4,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,74415.4,1,34174.83539999999,29420.392441381922,29309.6815949642
99.0,74468.6,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,74466.8,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,74466.8,1,34174.83539999999,29420.392441381922,29309.6815949642
213.0,74520.0,1,34174.83539999999,29420.392441381922,29309.6815949642
901079.0,74513.64,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,49838.0,1,34174.83539999999,29420.392441381922,29309.6815949642
213.0,49786.64,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,49785.24,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,49840.44,1,34174.83539999999,29420.392441381922,29309.6815949642
213.0,49805.52,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,49852.36,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,49905.56,1,34174.83539999999,29420.392441381922,29309.6815949642
213.0,49852.36,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,49899.2,1,34174.83539999999,29420.392441381922,29309.6815949642
189072.0,49952.4,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,53770.36,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,53717.88,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,53670.68,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,53672.52,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,53636.36,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,53606.92,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,53630.6,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,53601.16,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,53571.56,1,34174.83539999999,29420.392441381922,29309.6815949642
98491.0,53598.16,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,78729.28,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
106910.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
528472.0,,0,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
284188.0,,0,34174.83539999999,29420.392441381922,29309.6815949642
100.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
178.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1434.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
511.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
54.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
1384.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
284521.0,,0,34174.83539999999,29420.392441381922,29309.6815949642
72.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
204.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
100.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
480.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
648.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
646.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
648.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
644.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
719.0,,1,34174.83539999999,29420.392441381922,29309.6815949642
726769.0,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
,,0,34174.83539999999,29420.392441381922,29309.6815949642
