Current Packets,Max Value,Result,Mean Absolute Error,SD for Byte,SD for Residual
178, ,-,43.92200000000002,34.575147353101606,35.85442016571765
1, ,-,43.92200000000002,34.575147353101606,35.85442016571765
1, ,-,43.92200000000002,34.575147353101606,35.85442016571765
1, ,-,43.92200000000002,34.575147353101606,35.85442016571765
1,72.8,-,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
6,4.0,0,43.92200000000002,34.575147353101606,35.85442016571765
1,4.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,4.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,4.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,4.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
1,2.0,1,43.92200000000002,34.575147353101606,35.85442016571765
