Current Byte,Max Value,Result,Mean Absolute Error,SD for Byte,SD for Residual
338.0,1378.8,1,33621.275000000016,29420.392441381922,30391.027272699906
123.0,1265.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,0,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,0,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1807.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1807.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1807.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1807.2,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,1807.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,92615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,93180.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,92615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,92615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
228499.0,93180.4,0,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,161010.0,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,160794.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,160230.0,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,160794.8,1,33621.275000000016,29420.392441381922,30391.027272699906
398073.0,160794.8,0,33621.275000000016,29420.392441381922,30391.027272699906
928.0,1587.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1430.0,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1445.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,880.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,430.8,1,33621.275000000016,29420.392441381922,30391.027272699906
535.0,430.8,1,33621.275000000016,29420.392441381922,30391.027272699906
92.0,803.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1352.8,1,33621.275000000016,29420.392441381922,30391.027272699906
342.0,1352.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,40677.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,40678.0,0,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,40118.0,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,39553.6,1,33621.275000000016,29420.392441381922,30391.027272699906
98654.0,39554.0,0,33621.275000000016,29420.392441381922,30391.027272699906
55.0,118.8,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,142.0,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,141.6,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,159.6,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,204.4,1,33621.275000000016,29420.392441381922,30391.027272699906
113.0,751.6,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,824.4,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,824.4,1,33621.275000000016,29420.392441381922,30391.027272699906
178.0,824.4,0,33621.275000000016,29420.392441381922,30391.027272699906
1434.0,774.8,0,33621.275000000016,29420.392441381922,30391.027272699906
295.0,222.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,126.4,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,126.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,144.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,335.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,383.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,458.4,1,33621.275000000016,29420.392441381922,30391.027272699906
144.0,458.4,0,33621.275000000016,29420.392441381922,30391.027272699906
532.0,440.8,0,33621.275000000016,29420.392441381922,30391.027272699906
174.0,268.0,1,33621.275000000016,29420.392441381922,30391.027272699906
242.0,220.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,144.8,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,144.8,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,126.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,108.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,131.6,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,146.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,146.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,165.2,1,33621.275000000016,29420.392441381922,30391.027272699906
113.0,183.6,0,33621.275000000016,29420.392441381922,30391.027272699906
92.0,160.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,402.8,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,407.6,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,394.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,375.6,1,33621.275000000016,29420.392441381922,30391.027272699906
699.0,590.8,0,33621.275000000016,29420.392441381922,30391.027272699906
66.0,332.8,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,382.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,377.6,1,33621.275000000016,29420.392441381922,30391.027272699906
592.0,377.6,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,167.2,1,33621.275000000016,29420.392441381922,30391.027272699906
189.0,251.2,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,220.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,220.4,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,220.8,1,33621.275000000016,29420.392441381922,30391.027272699906
264.0,216.4,0,33621.275000000016,29420.392441381922,30391.027272699906
113.0,137.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,118.4,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,118.8,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,118.8,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,118.8,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,118.8,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,113.6,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,104.0,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,108.4,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,146.4,1,33621.275000000016,29420.392441381922,30391.027272699906
42.0,160.0,1,33621.275000000016,29420.392441381922,30391.027272699906
42.0,164.8,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,169.6,1,33621.275000000016,29420.392441381922,30391.027272699906
150.0,183.2,0,33621.275000000016,29420.392441381922,30391.027272699906
100.0,144.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,162.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,194.4,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,228.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,209.6,1,33621.275000000016,29420.392441381922,30391.027272699906
143.0,228.0,1,33621.275000000016,29420.392441381922,30391.027272699906
135.0,192.4,1,33621.275000000016,29420.392441381922,30391.027272699906
138.0,160.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,131.6,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,132.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,114.0,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,118.8,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,118.8,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,123.2,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,294.4,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,312.4,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,516.4,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,516.0,1,33621.275000000016,29420.392441381922,30391.027272699906
494.0,511.2,0,33621.275000000016,29420.392441381922,30391.027272699906
100.0,353.6,1,33621.275000000016,29420.392441381922,30391.027272699906
576.0,389.2,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,180.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,180.4,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,197.2,1,33621.275000000016,29420.392441381922,30391.027272699906
189.0,274.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,329.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,466.8,1,33621.275000000016,29420.392441381922,30391.027272699906
96.0,466.8,1,33621.275000000016,29420.392441381922,30391.027272699906
294.0,658.8,0,33621.275000000016,29420.392441381922,30391.027272699906
325.0,578.4,0,33621.275000000016,29420.392441381922,30391.027272699906
398.0,485.2,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,347.6,1,33621.275000000016,29420.392441381922,30391.027272699906
576.0,366.0,0,33621.275000000016,29420.392441381922,30391.027272699906
93.0,175.6,1,33621.275000000016,29420.392441381922,30391.027272699906
92.0,160.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,198.8,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,198.8,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,180.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,247.2,1,33621.275000000016,29420.392441381922,30391.027272699906
189.0,463.6,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,425.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,425.2,1,33621.275000000016,29420.392441381922,30391.027272699906
267.0,440.4,0,33621.275000000016,29420.392441381922,30391.027272699906
595.0,355.2,0,33621.275000000016,29420.392441381922,30391.027272699906
93.0,157.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,171.6,1,33621.275000000016,29420.392441381922,30391.027272699906
92.0,392.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,396.0,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,414.4,1,33621.275000000016,29420.392441381922,30391.027272699906
129.0,396.0,1,33621.275000000016,29420.392441381922,30391.027272699906
607.0,384.4,0,33621.275000000016,29420.392441381922,30391.027272699906
100.0,163.2,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,144.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,143.2,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,143.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,152.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,152.8,1,33621.275000000016,29420.392441381922,30391.027272699906
96.0,152.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,232.4,1,33621.275000000016,29420.392441381922,30391.027272699906
124.0,441.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,413.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,467.2,1,33621.275000000016,29420.392441381922,30391.027272699906
295.0,467.2,0,33621.275000000016,29420.392441381922,30391.027272699906
576.0,455.6,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,408.0,1,33621.275000000016,29420.392441381922,30391.027272699906
189.0,408.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,369.6,1,33621.275000000016,29420.392441381922,30391.027272699906
266.0,384.8,1,33621.275000000016,29420.392441381922,30391.027272699906
457.0,300.0,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,157.2,1,33621.275000000016,29420.392441381922,30391.027272699906
93.0,175.6,1,33621.275000000016,29420.392441381922,30391.027272699906
92.0,160.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,168.4,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,168.4,1,33621.275000000016,29420.392441381922,30391.027272699906
100.0,150.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,146.8,1,33621.275000000016,29420.392441381922,30391.027272699906
113.0,152.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,143.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,154.8,1,33621.275000000016,29420.392441381922,30391.027272699906
92.0,158.4,1,33621.275000000016,29420.392441381922,30391.027272699906
69.0,149.2,1,33621.275000000016,29420.392441381922,30391.027272699906
89.0,157.2,1,33621.275000000016,29420.392441381922,30391.027272699906
83.0,258.4,1,33621.275000000016,29420.392441381922,30391.027272699906
63.0,398.0,1,33621.275000000016,29420.392441381922,30391.027272699906
69.0,394.4,1,33621.275000000016,29420.392441381922,30391.027272699906
89.0,442.4,1,33621.275000000016,29420.392441381922,30391.027272699906
342.0,428.4,0,33621.275000000016,29420.392441381922,30391.027272699906
432.0,313.6,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,294.0,1,33621.275000000016,29420.392441381922,30391.027272699906
189.0,858.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,804.8,1,33621.275000000016,29420.392441381922,30391.027272699906
55.0,1369.6,1,33621.275000000016,29420.392441381922,30391.027272699906
383.0,1934.0,0,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,0,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1742.8,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2307.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1742.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1742.8,1,33621.275000000016,29420.392441381922,30391.027272699906
1317.0,2307.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1580.8,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2145.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1580.8,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1580.8,1,33621.275000000016,29420.392441381922,30391.027272699906
912.0,2145.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1646.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1651.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1086.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,533.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1076.0,536.8,1,33621.275000000016,29420.392441381922,30391.027272699906
66.0,143.2,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,703.2,1,33621.275000000016,29420.392441381922,30391.027272699906
83.0,1268.0,1,33621.275000000016,29420.392441381922,30391.027272699906
63.0,1256.4,1,33621.275000000016,29420.392441381922,30391.027272699906
92.0,1817.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2160.8,0,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1596.0,0,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1596.0,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2160.8,0,33621.275000000016,29420.392441381922,30391.027272699906
950.0,1596.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
999.0,1615.6,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2034.8,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1470.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1470.0,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2034.8,1,33621.275000000016,29420.392441381922,30391.027272699906
635.0,1470.0,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,2367.2,1,33621.275000000016,29420.392441381922,30391.027272699906
1466.0,1802.4,1,33621.275000000016,29420.392441381922,30391.027272699906
54.0,1379.6,1,33621.275000000016,29420.392441381922,30391.027272699906
