Current Byte,Max Value,Result,Mean Absolute Error,SD for Byte,SD for Residual
54.0,1419.04,-,2230.8241533333457,8506.388933231285,8551.063044355262
100.0,1475.52,-,2230.8241533333457,8506.388933231285,8551.063044355262
100.0,1473.68,-,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1528.32,-,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1584.8,-,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1584.8,-,2230.8241533333457,8506.388933231285,8551.063044355262
138.0,1640.8,-,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1693.92,-,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1693.44,-,2230.8241533333457,8506.388933231285,8551.063044355262
231.0,1749.92,-,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1799.32,-,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1799.32,-,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1855.8,-,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1855.8,-,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1799.32,-,2230.8241533333457,8506.388933231285,8551.063044355262
931.0,1855.8,1,2230.8241533333457,8506.388933231285,8551.063044355262
147.0,1877.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
338.0,1873.48,1,2230.8241533333457,8506.388933231285,8551.063044355262
123.0,1918.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1916.4,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1916.4,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1884.6,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1828.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1833.96,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1811.8,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1766.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1777.76,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1732.84,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1686.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1686.2,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1686.2,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1629.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1686.2,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1629.72,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1629.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1629.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1629.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1573.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1629.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1573.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1573.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1573.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1573.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1516.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1573.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1516.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1516.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1573.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1516.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1516.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1516.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1501.04,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1444.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1501.04,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1445.04,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1445.04,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1445.52,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1389.04,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1276.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1276.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1276.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
80.0,1332.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1388.0,1,2230.8241533333457,8506.388933231285,8551.063044355262
671.0,1388.0,1,2230.8241533333457,8506.388933231285,8551.063044355262
55.0,1419.8,1,2230.8241533333457,8506.388933231285,8551.063044355262
199.0,1476.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
912.0,1470.44,1,2230.8241533333457,8506.388933231285,8551.063044355262
342.0,1492.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
327.0,1537.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
343.0,1526.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
300.0,1571.56,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1618.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1618.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1618.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1674.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1618.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1674.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1674.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1674.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1674.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1731.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1674.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1731.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1731.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1731.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1731.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1787.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1731.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1787.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1787.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1731.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1787.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1787.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
1073.0,1787.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1803.36,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1859.84,0,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1803.36,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1859.36,0,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1859.36,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1858.88,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1915.36,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1915.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1916.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.8,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1916.8,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1916.8,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1917.28,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1917.28,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1861.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1917.76,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1861.76,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1861.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1862.24,0,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1862.24,0,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1806.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1862.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1806.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1806.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1807.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1807.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1751.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1807.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1751.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1751.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1752.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1752.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1696.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1752.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1696.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1696.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1697.12,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1697.12,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1641.12,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1697.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1698.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1698.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1698.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1698.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1698.08,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1641.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1697.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1697.6,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1697.12,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1697.12,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1753.12,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1696.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1752.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1752.64,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1752.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1752.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1808.16,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1751.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1807.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1807.68,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1807.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1807.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1863.2,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1806.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1862.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1862.72,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1862.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1862.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1918.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1861.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1917.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1917.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1917.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1917.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1973.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1916.8,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.8,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1972.8,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2000.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2000.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2000.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2000.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2000.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2000.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1943.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1996.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1939.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1939.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1996.24,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1939.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1939.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1982.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1982.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1982.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.28,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
764.0,1926.76,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1366.0,1954.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1958.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1958.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1958.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1958.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1958.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1129.0,1958.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
66.0,1972.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,2028.32,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1971.84,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1984.96,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1928.48,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1928.48,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1984.96,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1928.48,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1928.48,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1984.96,1,2230.8241533333457,8506.388933231285,8551.063044355262
1466.0,1928.48,1,2230.8241533333457,8506.388933231285,8551.063044355262
54.0,1928.48,1,2230.8241533333457,8506.388933231285,8551.063044355262
